credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,debt_income_ratio,many_inquiries,has_delinquency,has_public_record,fico_category_fair,fico_category_good,fico_category_very good,fico_category_excellent
1.0,0.0863,202.42,10.98359637,10.55,727.0,3344.958333,1686.0,52.7,0.0,0.0,0.0,0.0,False,False,False,False,False,False,18.429300675403457,0,0,0,False,True,False,False
1.0,0.0976,160.78,10.54534144,4.45,712.0,3419.958333,9877.0,60.6,2.0,0.0,0.0,0.0,True,False,False,False,False,False,15.246542837402902,0,0,0,False,True,False,False
1.0,0.1324,265.41,12.20607265,15.62,707.0,4680.0,36293.0,62.3,3.0,0.0,0.0,1.0,False,False,False,False,False,False,21.744094731404047,0,0,0,False,True,False,False
1.0,0.1071,339.06,10.87066149,15.6,717.0,3749.958333,19859.0,63.4,0.0,0.0,0.0,1.0,False,True,False,False,False,False,31.190374229931063,0,0,0,False,True,False,False
1.0,0.1134,274.72,11.00209984,14.56,687.0,3419.958333,15629.0,66.2,0.0,0.0,1.0,0.0,True,False,False,False,False,False,24.969778859959884,0,0,1,False,True,False,False
1.0,0.1166,198.32,10.20359214,18.53,682.0,1529.958333,5901.0,47.2,0.0,0.0,0.0,0.0,False,True,False,False,False,False,19.436292364386883,0,0,0,False,True,False,False
1.0,0.1103,183.42,10.81977828,0.6,682.0,1303.0,424.0,8.0,2.0,1.0,0.0,0.0,False,False,False,False,True,False,16.95228823117806,0,1,0,False,True,False,False
1.0,0.145,640.24,11.22524339,22.74,682.0,5969.958333,32682.0,96.1,0.0,0.0,0.0,0.0,True,False,False,False,False,False,57.035734349453605,0,0,0,False,True,False,False
1.0,0.0863,132.84,11.6421978,2.09,737.0,6390.0,11730.0,47.5,0.0,0.0,0.0,0.0,False,True,False,False,False,False,11.410216720420264,0,0,0,False,True,False,False
1.0,0.1197,260.62,12.10071213,6.65,682.0,3900.0,20237.0,24.4,3.0,0.0,0.0,0.0,False,True,False,False,False,False,21.537575408795384,0,0,0,False,True,False,False
1.0,0.1197,109.56,9.798127037,17.4,672.0,1169.958333,8562.0,32.9,3.0,0.0,0.0,1.0,True,False,False,False,False,False,11.181728873924172,0,0,0,False,True,False,False
1.0,0.1166,240.46,10.91348718,16.91,712.0,4859.958333,17581.0,98.2,0.0,0.0,0.0,1.0,True,False,False,False,False,False,22.033287439111646,0,0,0,False,True,False,False
1.0,0.1355,339.6,11.90496755,10.14,662.0,4620.0,3608.0,37.6,1.0,1.0,0.0,0.0,False,True,False,False,False,False,28.525907237773193,0,1,0,True,False,False,False
1.0,0.1008,306.9,11.46163217,3.36,757.0,4170.0,16098.0,22.8,0.0,0.0,0.0,0.0,False,False,False,False,False,False,26.77629114667357,0,0,0,False,False,True,False
1.0,0.1387,388.91,11.00209984,24.48,712.0,10110.0,44293.0,73.6,0.0,0.0,0.0,0.0,False,True,False,False,False,False,35.34870667016234,0,0,0,False,True,False,False
1.0,0.1418,513.98,11.09741002,21.49,702.0,5400.0,24992.0,77.1,0.0,0.0,0.0,0.0,False,True,False,False,False,False,46.315311327029804,0,0,0,False,True,False,False
1.0,0.1039,389.41,10.7342204,18.75,732.0,2370.0,14499.0,23.9,0.0,0.0,0.0,0.0,True,False,False,False,False,False,36.277436598935495,0,0,0,False,True,False,False
1.0,0.0737,22.51,9.392661929,3.6,792.0,2609.958333,1814.0,7.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,2.3965517092124866,0,0,0,False,False,True,False
1.0,0.1008,315.78,11.8493977,2.74,752.0,5879.958333,28332.0,51.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,26.649455777824045,0,0,0,False,True,False,False
1.0,0.145,430.27,11.00209984,21.72,697.0,8489.958333,24325.0,83.2,0.0,0.0,1.0,0.0,False,True,False,False,False,False,39.107989043662414,0,0,1,False,True,False,False
1.0,0.0976,16.08,10.98529272,22.17,742.0,4590.0,65414.0,47.8,0.0,0.0,0.0,0.0,False,False,False,False,False,False,1.4637752866361486,0,0,0,False,True,False,False
1.0,0.1292,175.01,11.32659589,14.24,707.0,8670.0,56002.0,73.8,0.0,0.0,0.0,0.0,False,True,False,False,False,False,15.451244283775713,0,0,0,False,True,False,False
1.0,0.1229,268.5,11.6307085,3.07,687.0,4710.0,18673.0,66.7,0.0,2.0,0.0,0.0,False,True,False,False,False,False,23.08543800233666,0,1,0,False,True,False,False
1.0,0.08,188.02,11.98292909,0.13,767.0,4560.0,3713.0,22.8,1.0,0.0,0.0,0.0,False,False,False,False,True,False,15.690654479204634,0,0,0,False,False,True,False
1.0,0.0976,204.19,11.08214255,13.79,747.0,8039.958333,14102.0,35.4,4.0,0.0,0.0,0.0,False,False,False,True,False,False,18.42513747488296,0,0,0,False,True,False,False
1.0,0.1039,324.51,11.03811028,10.59,707.0,1469.958333,7618.0,47.2,2.0,0.0,0.0,0.0,False,True,False,False,False,False,29.399053983722293,0,0,0,False,True,False,False
1.0,0.0976,287.79,10.71441777,7.6,727.0,6750.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,False,False,26.860068944278247,0,1,0,False,True,False,False
1.0,0.1355,155.37,11.06663836,13.5,697.0,7582.0,8399.0,41.0,2.0,0.0,0.0,1.0,False,False,False,False,True,False,14.039493741982186,0,0,0,False,True,False,False
1.0,0.0976,144.7,10.90227951,4.24,707.0,1499.958333,3818.0,61.6,0.0,0.0,0.0,1.0,False,True,False,False,False,False,13.272453698079879,0,0,0,False,True,False,False
1.0,0.1261,402.08,10.82512397,10.12,672.0,8864.958333,16083.0,70.2,0.0,0.0,1.0,0.0,False,True,False,False,False,False,37.14322358933687,0,0,1,False,True,False,False
1.0,0.1039,324.51,10.55581274,7.12,712.0,2010.0,13845.0,28.9,0.0,0.0,0.0,0.0,False,True,False,False,False,False,30.742303600205773,0,0,0,False,True,False,False
1.0,0.1071,234.74,10.59663473,18.75,712.0,4560.0,12938.0,49.0,0.0,0.0,1.0,0.0,True,False,False,False,False,False,22.15231589850224,0,0,1,False,True,False,False
1.0,0.1197,292.16,10.81977828,8.14,697.0,6840.0,8243.0,37.0,2.0,0.0,1.0,0.0,False,True,False,False,False,False,27.002401753467357,0,0,1,False,True,False,False
1.0,0.1197,166.0,10.77895629,13.03,677.0,3510.0,14859.0,81.2,3.0,1.0,0.0,0.0,False,True,False,False,False,False,15.400377878329813,0,1,0,False,True,False,False
1.0,0.1608,492.76,11.57025053,20.39,677.0,6269.958333,33627.0,74.7,1.0,0.0,0.0,1.0,False,False,True,False,False,False,42.5885333011886,0,0,0,False,True,False,False
1.0,0.0768,31.19,10.49127422,1.8,747.0,2520.0,4782.0,16.7,0.0,0.0,0.0,0.0,False,False,False,False,False,False,2.972946788536045,0,0,0,False,True,False,False
1.0,0.1071,117.37,11.60823564,15.01,697.0,3059.958333,71928.0,87.9,1.0,0.0,0.0,0.0,False,False,True,False,False,False,10.11092500530942,0,0,0,False,True,False,False
1.0,0.1197,166.0,10.84583582,22.73,692.0,3719.958333,12235.0,70.3,0.0,0.0,0.0,0.0,False,True,False,False,False,False,15.305413317606352,0,0,0,False,True,False,False
1.0,0.1197,318.72,11.26446411,13.0,682.0,2999.958333,36920.0,88.6,0.0,0.0,0.0,0.0,False,False,False,False,False,False,28.29428873736276,0,0,0,False,True,False,False
1.0,0.0976,151.13,10.69194491,18.38,722.0,4393.958333,8504.0,25.0,1.0,0.0,0.0,0.0,False,True,False,False,False,False,14.134940020000533,0,0,0,False,True,False,False
1.0,0.1166,198.32,11.1124479,7.07,677.0,6060.0,8224.0,52.1,0.0,0.0,0.0,0.0,False,False,False,False,False,False,17.8466528513488,0,0,0,False,True,False,False
1.0,0.1197,239.04,11.06663836,22.28,697.0,5579.958333,30970.0,71.0,1.0,0.0,0.0,1.0,False,True,False,False,False,False,21.60005524929794,0,0,0,False,True,False,False
1.0,0.1166,170.22,10.47107151,17.69,702.0,3930.0,12110.0,30.2,2.0,1.0,0.0,1.0,False,True,False,False,False,False,16.256215979180148,0,1,0,False,True,False,False
1.0,0.08,313.37,10.27467173,2.24,792.0,14100.0,2751.0,16.7,0.0,0.0,0.0,0.0,False,False,False,False,False,False,30.499271240464246,0,0,0,False,False,True,False
1.0,0.1324,83.68,10.81977828,17.77,677.0,4859.958333,17807.0,81.3,3.0,0.0,1.0,1.0,False,True,False,False,False,False,7.733984730045689,0,0,1,False,True,False,False
1.0,0.0976,96.47,10.77895629,17.65,712.0,3029.958333,6981.0,42.8,0.0,0.0,0.0,0.0,True,False,False,False,False,False,8.94984610796673,0,0,0,False,True,False,False
1.0,0.1197,149.4,11.65442503,15.49,672.0,5159.958333,22625.0,86.4,1.0,1.0,0.0,0.0,False,False,False,True,False,False,12.819165219684802,0,1,0,False,True,False,False
1.0,0.1166,165.27,11.15051985,3.53,677.0,3120.0,669.0,15.6,0.0,0.0,0.0,0.0,False,False,False,True,False,False,14.821730486404183,0,0,0,False,True,False,False
1.0,0.1197,135.29,11.39659388,14.59,677.0,5549.958333,5529.0,82.5,2.0,0.0,1.0,0.0,True,False,False,False,False,False,11.871090733295482,0,0,1,False,True,False,False
1.0,0.1703,249.68,11.48246626,16.53,662.0,5189.958333,1349.0,8.3,3.0,3.0,0.0,0.0,False,False,False,False,False,False,21.7444575360764,0,1,0,True,False,False,False
1.0,0.1355,203.76,11.31447453,18.74,672.0,5820.0,16888.0,51.8,1.0,1.0,0.0,0.0,True,False,False,False,False,False,18.008790373758522,0,1,0,False,True,False,False
1.0,0.1103,108.09,11.15625052,1.37,677.0,2339.958333,670.0,60.9,0.0,3.0,0.0,0.0,True,False,False,False,False,False,9.68873904419995,0,1,0,False,True,False,False
1.0,0.1008,129.22,9.61580548,8.08,707.0,1290.0,3946.0,35.9,0.0,0.0,0.0,1.0,True,False,False,False,False,False,13.438291807042669,0,0,0,False,True,False,False
1.0,0.1071,163.01,10.81977828,9.58,702.0,5129.958333,854.0,71.2,1.0,0.0,0.0,1.0,False,False,False,False,False,False,15.06592794986553,0,0,0,False,True,False,False
1.0,0.0832,128.3,9.862665558,1.25,742.0,1981.0,296.0,2.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,13.008653618588008,0,0,0,False,True,False,False
1.0,0.1039,184.97,10.49127422,9.57,697.0,2430.0,6342.0,74.4,0.0,0.0,0.0,0.0,False,True,False,False,False,False,17.630842176194687,0,0,0,False,True,False,False
1.0,0.1008,323.05,10.48192509,21.57,747.0,4889.958333,16973.0,26.4,0.0,0.0,0.0,0.0,False,True,False,False,False,False,30.819720349670995,0,0,0,False,True,False,False
1.0,0.1261,134.03,10.33851146,22.83,677.0,2432.0,2876.0,61.2,2.0,0.0,1.0,0.0,False,True,False,False,False,False,12.964148709276568,0,0,1,False,True,False,False
1.0,0.1229,93.39,10.18490001,25.43,737.0,1380.0,1705.0,6.4,0.0,0.0,0.0,0.0,False,False,False,False,False,False,9.169456735785863,0,0,0,False,True,False,False
1.0,0.1008,161.53,10.20359214,12.71,732.0,3150.0,11837.0,20.6,0.0,0.0,0.0,0.0,False,True,False,False,False,False,15.830699403082962,0,0,0,False,True,False,False
1.0,0.0832,220.39,10.91501573,9.58,782.0,4439.958333,9304.0,24.7,1.0,0.0,0.0,0.0,False,True,False,False,False,False,20.19145051658116,0,0,0,False,False,True,False
1.0,0.1008,161.53,10.70324447,11.73,742.0,4499.958333,5171.0,44.2,1.0,0.0,0.0,0.0,False,False,False,False,False,False,15.091685558780851,0,0,0,False,True,False,False
1.0,0.1103,229.28,10.37349118,0.38,702.0,9929.958333,10.0,0.4,0.0,3.0,0.0,0.0,False,False,False,False,False,False,22.102491439145368,0,1,0,False,True,False,False
1.0,0.0976,199.36,10.49127422,16.8,732.0,10199.95833,16101.0,75.6,0.0,0.0,0.0,0.0,True,False,False,False,False,False,19.00245821617653,0,0,0,False,True,False,False
1.0,0.1103,78.61,10.81977828,13.82,682.0,3990.0,5106.0,60.8,0.0,0.0,0.0,0.0,False,True,False,False,False,False,7.2653984181272895,0,0,0,False,True,False,False
1.0,0.1134,220.43,10.23995979,23.14,752.0,2400.0,95.0,0.8,1.0,0.0,0.0,1.0,False,False,False,False,True,False,21.526451716662454,0,0,0,False,True,False,False
1.0,0.1576,350.39,10.66061161,13.56,662.0,3450.0,2076.0,23.1,2.0,0.0,0.0,0.0,False,False,False,True,False,False,32.86772024142806,0,0,0,True,False,False,False
1.0,0.1103,147.39,10.52788737,24.97,757.0,6780.0,22403.0,32.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,13.999959803901282,0,0,0,False,False,True,False
1.0,0.1608,387.17,11.31447453,19.96,662.0,6599.958333,19608.0,31.1,1.0,0.0,0.0,1.0,False,True,False,False,False,False,34.218999651590536,0,0,0,True,False,False,False
1.0,0.1071,286.9,11.08980542,13.08,702.0,4379.958333,35098.0,51.5,2.0,0.0,0.0,0.0,False,True,False,False,False,False,25.870607204936874,0,0,0,False,True,False,False
1.0,0.1039,243.38,11.41861479,10.64,707.0,3331.0,11336.0,31.9,2.0,1.0,0.0,0.0,True,False,False,False,False,False,21.314319160073882,0,1,0,False,True,False,False
1.0,0.08,219.36,10.46310334,15.81,797.0,4740.0,644.0,2.7,0.0,0.0,0.0,0.0,False,True,False,False,False,False,20.965099251327857,0,0,0,False,False,True,False
1.0,0.1039,259.61,10.95080655,14.42,732.0,2579.958333,15444.0,47.8,0.0,0.0,0.0,0.0,False,True,False,False,False,False,23.70692960510749,0,0,0,False,True,False,False
1.0,0.0863,506.05,10.40426284,1.16,812.0,7409.958333,2248.0,3.1,0.0,0.0,0.0,0.0,False,False,False,False,False,False,48.63871739710874,0,0,0,False,False,False,True
1.0,0.1071,97.81,10.65169094,16.83,687.0,2370.0,8911.0,53.4,2.0,1.0,0.0,0.0,False,True,False,False,False,False,9.182579606463873,0,1,0,False,True,False,False
1.0,0.1197,307.93,11.32659589,7.46,687.0,6900.0,17430.0,92.2,0.0,0.0,1.0,0.0,False,True,False,False,False,False,27.18645592996432,0,0,1,False,True,False,False
1.0,0.1387,170.58,10.70324447,29.15,752.0,4529.958333,5171.0,44.2,1.0,0.0,0.0,0.0,False,True,False,False,False,False,15.93722356600531,0,0,0,False,True,False,False
1.0,0.1039,178.48,10.4341158,18.46,717.0,5670.0,175.0,1.0,0.0,0.0,0.0,1.0,False,False,False,True,False,False,17.10542641284468,0,0,0,False,True,False,False
1.0,0.0945,272.09,10.81977828,3.12,762.0,2579.958333,1133.0,18.0,1.0,0.0,0.0,0.0,False,False,False,True,False,False,25.14746540628742,0,0,0,False,False,True,False
1.0,0.0768,99.81,11.0303147,12.29,762.0,10709.95833,7232.0,3.6,2.0,0.0,0.0,0.0,False,False,False,False,True,False,9.048699217983328,0,0,0,False,False,True,False
1.0,0.1292,252.42,10.98529272,18.81,672.0,3889.0,12195.0,58.9,3.0,0.0,1.0,1.0,False,True,False,False,False,False,22.97799489133686,0,0,1,False,True,False,False
1.0,0.1292,168.28,9.825093485,9.41,662.0,11039.95833,4652.0,89.5,1.0,1.0,0.0,0.0,False,True,False,False,False,False,17.127572399887452,0,1,0,True,False,False,False
1.0,0.1134,296.1,11.7905572,5.44,682.0,4889.958333,25120.0,85.4,1.0,0.0,1.0,0.0,True,False,False,False,False,False,25.11331695163652,0,0,1,False,True,False,False
1.0,0.1008,206.76,11.03488966,8.11,712.0,5549.958333,5815.0,49.3,2.0,0.0,1.0,0.0,False,True,False,False,False,False,18.73693406735886,0,0,1,False,True,False,False
1.0,0.1008,310.13,11.00209984,19.72,732.0,5070.0,19500.0,30.9,0.0,0.0,0.0,0.0,False,True,False,False,False,False,28.188255379438548,0,0,0,False,True,False,False
1.0,0.1008,128.42,10.49664864,21.78,762.0,6719.958333,12879.0,19.5,1.0,0.0,0.0,0.0,False,True,False,False,False,False,12.234381125288385,0,0,0,False,False,True,False
1.0,0.1103,147.39,11.28978191,11.03,697.0,10649.95833,43712.0,82.5,0.0,0.0,0.0,1.0,True,False,False,False,False,False,13.055168042657078,0,0,0,False,True,False,False
1.0,0.1387,327.5,11.60823564,18.62,662.0,6299.958333,68030.0,82.7,3.0,0.0,0.0,0.0,False,True,False,False,False,False,28.212728459051164,0,0,0,True,False,False,False
1.0,0.1134,131.6,11.56171563,11.04,677.0,1650.0,1527.0,50.9,2.0,0.0,1.0,0.0,False,False,False,False,False,False,11.38239377368253,0,0,1,False,True,False,False
1.0,0.145,289.14,10.81977828,20.59,662.0,1680.0,19056.0,69.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,26.723283279701366,0,0,0,True,False,False,False
1.0,0.1229,213.46,10.46310334,20.78,687.0,4620.0,9408.0,64.0,1.0,0.0,0.0,0.0,False,True,False,False,False,False,20.40121301143529,0,0,0,False,True,False,False
1.0,0.1166,185.1,11.00209984,21.52,707.0,4529.958333,39010.0,34.2,1.0,0.0,0.0,0.0,True,False,False,False,False,False,16.82406110577524,0,0,0,False,True,False,False
1.0,0.1103,245.65,11.56171563,11.14,692.0,7054.958333,30449.0,61.3,2.0,0.0,0.0,0.0,False,True,False,False,False,False,21.246846736361046,0,0,0,False,True,False,False
1.0,0.0976,160.78,10.75790288,13.53,717.0,8429.958333,5000.0,23.1,1.0,0.0,0.0,0.0,False,False,False,False,False,False,14.945292014013795,0,0,0,False,True,False,False
1.0,0.08,188.02,10.20359214,5.38,752.0,4350.0,5959.0,70.9,0.0,0.0,0.0,0.0,False,False,False,False,False,False,18.42684394086336,0,0,0,False,True,False,False
1.0,0.1071,163.01,12.20607265,12.48,702.0,7319.958333,53087.0,69.9,1.0,0.0,0.0,1.0,False,False,False,False,False,False,13.354827934765733,0,0,0,False,True,False,False
1.0,0.1134,118.44,10.46310334,14.47,687.0,2339.958333,7722.0,48.9,0.0,0.0,0.0,0.0,True,False,False,False,False,False,11.319777330995949,0,0,0,False,True,False,False
1.0,0.1387,118.55,10.66881585,24.51,687.0,4109.958333,21043.0,81.6,3.0,0.0,0.0,1.0,True,False,False,False,False,False,11.111823623799824,0,0,0,False,True,False,False
1.0,0.1103,98.26,10.30895266,14.56,682.0,5189.958333,8572.0,84.0,1.0,0.0,1.0,0.0,False,False,False,False,False,False,9.531521119624582,0,0,1,False,True,False,False
1.0,0.1039,207.69,11.3736634,14.79,712.0,5430.0,21532.0,66.9,2.0,0.0,0.0,0.0,False,True,False,False,False,False,18.260607220009692,0,0,0,False,True,False,False
1.0,0.0945,128.04,10.27505111,17.63,722.0,4320.0,3717.0,15.1,0.0,0.0,1.0,0.0,False,True,False,False,False,False,12.461251883738804,0,0,1,False,True,False,False
1.0,0.0737,62.1,11.49272276,0.0,782.0,6450.0,5235.0,5.1,0.0,0.0,0.0,0.0,False,False,False,False,False,False,5.403419302529143,0,0,0,False,False,True,False
1.0,0.1292,154.82,10.4341158,20.33,672.0,1770.0,20853.0,43.4,2.0,0.0,0.0,0.0,False,True,False,False,False,False,14.837864843324816,0,0,0,False,True,False,False
1.0,0.1166,122.3,11.0090258,19.58,697.0,5519.958333,15948.0,88.8,0.0,0.0,1.0,1.0,True,False,False,False,False,False,11.109066526122593,0,0,1,False,True,False,False
1.0,0.1418,342.66,11.40756495,20.77,672.0,2626.958333,59106.0,62.3,0.0,0.0,0.0,0.0,True,False,False,False,False,False,30.037961782545015,0,0,0,False,True,False,False
1.0,0.1134,210.56,10.858999,16.98,692.0,1469.958333,2898.0,41.4,0.0,0.0,0.0,0.0,False,True,False,False,False,False,19.390369222798526,0,0,0,False,True,False,False
1.0,0.0863,237.21,11.28978191,14.6,762.0,3370.958333,1127.0,3.8,1.0,0.0,0.0,0.0,False,False,False,False,True,False,21.011034747260233,0,0,0,False,False,True,False
1.0,0.1197,136.95,11.15625052,6.6,677.0,2400.0,16952.0,40.4,2.0,0.0,0.0,1.0,False,True,False,False,False,False,12.275629679925832,0,0,0,False,True,False,False
1.0,0.1008,177.68,11.88448902,5.53,707.0,5611.958333,26681.0,41.4,2.0,0.0,0.0,0.0,False,False,False,False,False,False,14.950579675826905,0,0,0,False,True,False,False
1.0,0.1166,101.64,11.51292546,20.53,702.0,7079.958333,91557.0,87.8,0.0,0.0,0.0,1.0,True,False,False,False,False,False,8.828338231940572,0,0,0,False,True,False,False
1.0,0.0863,189.77,11.51292546,4.55,727.0,6480.0,3828.0,12.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,16.483212773271966,0,1,0,False,True,False,False
1.0,0.08,219.36,10.69194491,16.04,777.0,3389.958333,752.0,1.9,1.0,0.0,0.0,0.0,False,True,False,False,False,False,20.516379559235872,0,0,0,False,False,True,False
1.0,0.08,156.69,10.59663473,5.7,762.0,9599.958333,7755.0,10.8,3.0,0.0,0.0,0.0,False,False,False,True,False,False,14.78676995031233,0,0,0,False,False,True,False
1.0,0.08,175.49,10.69194491,0.95,797.0,6636.958333,2051.0,0.7,5.0,0.0,0.0,0.0,False,False,False,False,False,False,16.413290704095107,1,0,0,False,False,True,False
1.0,0.1071,293.42,10.57131693,11.69,697.0,1680.0,8858.0,52.4,2.0,0.0,0.0,0.0,False,False,False,False,False,False,27.756239070584748,0,0,0,False,True,False,False
1.0,0.1008,138.92,10.858999,5.33,707.0,10739.95833,4972.0,61.4,0.0,0.0,0.0,0.0,False,False,False,False,False,False,12.793076046880563,0,0,0,False,True,False,False
1.0,0.1197,70.55,11.08214255,14.95,682.0,3120.0,45028.0,95.2,1.0,0.0,0.0,0.0,False,True,False,False,False,False,6.366097501606311,0,0,0,False,True,False,False
1.0,0.08,70.51,11.08214255,12.55,802.0,6299.958333,116416.0,1.4,0.0,0.0,0.0,1.0,False,False,False,False,False,False,6.36248809125813,0,0,0,False,False,False,True
1.0,0.1197,76.36,11.00209984,24.94,732.0,6359.958333,21765.0,49.4,0.0,0.0,0.0,0.0,False,True,False,False,False,False,6.94049327950836,0,0,0,False,True,False,False
1.0,0.0832,134.6,10.49127422,1.77,757.0,4019.958333,6837.0,17.5,3.0,0.0,0.0,0.0,False,False,False,False,False,False,12.829709449725927,0,0,0,False,False,True,False
1.0,0.1071,163.01,10.30895266,20.28,717.0,3150.0,6024.0,45.3,0.0,0.0,0.0,0.0,True,False,False,False,False,False,15.812469547221687,0,0,0,False,True,False,False
1.0,0.0737,31.05,10.59663473,12.9,777.0,10259.95833,4055.0,46.6,0.0,0.0,0.0,0.0,False,False,False,False,False,False,2.9301755501767683,0,0,0,False,False,True,False
1.0,0.1008,171.22,11.30220443,14.79,712.0,6900.0,66235.0,97.4,0.0,0.0,0.0,1.0,False,True,False,False,False,False,15.149257037460966,0,0,0,False,True,False,False
1.0,0.1134,180.95,11.48246626,17.15,687.0,5189.958333,29243.0,96.2,1.0,0.0,1.0,0.0,True,False,False,False,False,False,15.758809640952515,0,0,1,False,True,False,False
1.0,0.1103,163.77,11.00209984,10.94,687.0,10050.0,20066.0,88.1,1.0,1.0,0.0,0.0,False,False,False,False,False,False,14.885340287913623,0,1,0,False,True,False,False
1.0,0.1229,166.77,10.47163824,14.96,677.0,4829.958333,18099.0,69.2,0.0,0.0,0.0,0.0,True,False,False,False,False,False,15.925874841910122,0,0,0,False,True,False,False
1.0,0.08,112.82,11.73606902,5.46,797.0,9330.0,3638.0,20.3,2.0,0.0,0.0,0.0,False,False,False,False,False,False,9.613099565769254,0,0,0,False,False,True,False
1.0,0.0863,163.68,11.35040654,18.52,747.0,6420.0,28180.0,27.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,14.420628849123144,0,0,0,False,True,False,False
